Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
2;febrer;2019;RP Metropolitana Sud;ABP el Prat de Llobregat;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;4;3
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;De les falsedats;De la usurpació de l'estat civil;1;;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;De les falsedats;Falsedats documentals;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;De les lesions;Lesions;9;10;2
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;3;;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;20;;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;45;6;1
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;92;16;1
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;5;5;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;29;3;2
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;9;;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;10;4;1
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;7;2;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra l’honor;Calumnia;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra la llibertat;Amenaces;9;8;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra la llibertat;Coaccions;2;1;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;;
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;;1;1
2;febrer;2019;RP Metropolitana Sud;ABP Esplugues de Llobregat;Delictes contra l'Administració de justícia;Trencament de condemna;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;De les falsedats;De la usurpació de l'estat civil;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;De les falsedats;Falsedats documentals;4;4;3
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;De les lesions;Lesions;35;27;13
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;2;2;3
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;4;4;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;126;14;2
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluïd elèctric i anàlogues;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;132;5;1
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;217;19;2
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;12;9;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;87;15;14
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;59;7;2
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;24;4;5
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;13;9;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra la llibertat;Amenaces;26;24;7
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra la llibertat;Coaccions;6;4;1
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;4;2
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;1;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra l'Administració de justícia;Realització arbitrària del propi dret;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra l'Administració de justícia;Trencament de condemna;3;3;2
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra l'ordre públic;Desordres públics;2;2;
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra l'ordre públic;Organitzacions i grups criminals;;;2
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;6;6;4
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;5;5;3
2;febrer;2019;RP Metropolitana Sud;ABP Garraf;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;De les falsedats;De la usurpació de l'estat civil;1;;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;De les falsedats;Falsedats documentals;9;9;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;De les lesions;Lesions;33;30;8
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;5;5;2
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;5;2;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;108;8;1
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;99;13;1
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;283;51;7
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;12;13;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;83;25;17
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;91;7;2
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;26;5;3
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;12;8;2
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;2;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a vivenda aliena;2;2;1
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra la llibertat;Amenaces;20;17;4
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra la llibertat;Coaccions;2;;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra la llibertat;Detenció il·legal;1;1;5
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;3;2;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;2;2;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;1;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;3;2;
2;febrer;2019;RP Metropolitana Sud;ABP Gavà;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;1;
